Address,City,State,Zip,Property Type,Status,Extended Status,Listing Date,Listing Price,Sold Date,Sold Price,Beds,Baths,Square Ft,Lot Size,Year Built,Days on Site,Next Open House Start Time,Next Open House End Time,URL,MLS#,Favorite,Latitude,Longitude 
1405 Wilderness Trail,Crowley,TX,76036,Single Family,NEW LISTING,,12/17/2023 1:29:00 PM,365000,,,5,3,2664,0.22,2001,-1,,,https://www.xome.com/homes-for-sale/1405-Wilderness-Trail-Crowley-TX-76036-387401171,20495758,N,32.55479,-97.35162
1011 Rosita Street,Arlington,TX,76002,Single Family,NEW LISTING,,12/17/2023 12:30:00 PM,395000,,,4,3,2374,0.202,2008,-1,,,https://www.xome.com/homes-for-sale/1011-Rosita-Street-Arlington-TX-76002-387400891,20496260,N,32.61213,-97.09323
601 St Charles Court,Arlington,TX,76013,Condo,NEW LISTING,,12/17/2023 11:59:00 AM,210000,,,2,2,1320,0.071,1974,0,,,https://www.xome.com/homes-for-sale/601-St-Charles-Court-Arlington-TX-76013-387400737,20496101,N,32.72918,-97.14635
4100 Pate Drive,Fort Worth,TX,76119,Single Family,NEW LISTING,,12/17/2023 11:59:00 AM,235000,,,3,2,1104,0.165,1955,0,,,https://www.xome.com/homes-for-sale/4100-Pate-Drive-Fort-Worth-TX-76119-387400736,20496024,N,32.70348,-97.26022
2705 Crystal Glenn Circle,Hurst,TX,76054,Single Family,NEW LISTING,,12/17/2023 11:29:00 AM,441500,,,3,2,1609,0.125,1995,0,,,https://www.xome.com/homes-for-sale/2705-Crystal-Glenn-Circle-Hurst-TX-76054-387400606,20496375,N,32.86537,-97.1765
1921 Eden Avenue,Haltom City,TX,76117,Single Family,NEW LISTING,,12/17/2023 10:59:00 AM,299999,,,3,2,1298,0.254,1947,0,,,https://www.xome.com/homes-for-sale/1921-Eden-Avenue-Haltom-City-TX-76117-387400466,20496291,N,32.78607,-97.27202
412 Diamond Avenue,Fort Worth,TX,76102,Land,NEW LISTING,,12/17/2023 10:24:00 AM,70000,,,,,,0.077,,0,,,https://www.xome.com/landlots-for-sale/412-Diamond-Avenue-Fort-Worth-TX-76102-387400349,20496132,N,32.7655,-97.32294
410 Diamond Avenue,Fort Worth,TX,76102,Land,NEW LISTING,,12/17/2023 10:24:00 AM,70000,,,,,,0.083,,0,,,https://www.xome.com/landlots-for-sale/410-Diamond-Avenue-Fort-Worth-TX-76102-387400348,20496130,N,32.76538,-97.32288
3810 Byers Avenue,Fort Worth,TX,76107,Single Family,NEW LISTING,,12/17/2023 7:55:00 AM,450000,,,3,2,1479,0.138,2013,0,,,https://www.xome.com/homes-for-sale/3810-Byers-Avenue-Fort-Worth-TX-76107-387399742,20495616,N,32.73893,-97.37394
1101 Calico Lane Unit 1420,Arlington,TX,76011,Condo,NEW LISTING,,12/17/2023 6:55:00 AM,170000,,,1,1,792,0.048,1981,0,,,https://www.xome.com/homes-for-sale/1101-Calico-Lane-Unit-1420-Arlington-TX-76011-387399569,20495816,N,32.76671,-97.0944
5620 Swords Drive,Fort Worth,TX,76137,Single Family,NEW LISTING,,12/17/2023 6:40:00 AM,260000,,,3,2,1276,0.109,2002,0,,,https://www.xome.com/homes-for-sale/5620-Swords-Drive-Fort-Worth-TX-76137-387399547,20492360,N,32.89211,-97.26254
2818 Hollypoint Court,Arlington,TX,76015,Single Family,NEW LISTING,,12/17/2023 5:40:00 AM,440000,,,3,2,2278,0.225,2002,0,,,https://www.xome.com/homes-for-sale/2818-Hollypoint-Court-Arlington-TX-76015-387399419,20428083,N,32.69806,-97.13249
219 N Willow Street,Mansfield,TX,76063,Single Family,NEW LISTING,,12/16/2023 6:38:00 PM,359000,,,4,2,1508,0.2025,1974,0,,,https://www.xome.com/homes-for-sale/219-N-Willow-Street-Mansfield-TX-76063-387396593,20495336,N,32.57043,-97.12775
1115 Garvey Street,Fort Worth,TX,76102,Land,NEW LISTING,,12/16/2023 6:19:00 PM,70000,,,,,,0.1047,,0,,,https://www.xome.com/landlots-for-sale/1115-Garvey-Street-Fort-Worth-TX-76102-387396483,20496275,N,32.76696,-97.32798
4623 Barstow Boulevard,Dallas,TX,75236,Single Family,NEW LISTING,,12/16/2023 5:21:00 PM,629000,,,4,5,4581,0.82,2002,0,,,https://www.xome.com/homes-for-sale/4623-Barstow-Boulevard-Dallas-TX-75236-387396112,20496255,N,32.68181,-96.89855
1238 Lincoln Avenue,Fort Worth,TX,76164,Single Family,NEW LISTING,,12/16/2023 3:51:00 PM,189900,,,3,1,1348,0.161,1925,0,,,https://www.xome.com/homes-for-sale/1238-Lincoln-Avenue-Fort-Worth-TX-76164-387394866,20496249,N,32.77293,-97.35046
801 E Powell Avenue,Fort Worth,TX,76104,Single Family,NEW LISTING,,12/16/2023 3:36:00 PM,320000,,,3,2,1818,0.1446,2023,0,,,https://www.xome.com/homes-for-sale/801-E-Powell-Avenue-Fort-Worth-TX-76104-387394653,20496247,N,32.71988,-97.32115
3212 Ladera Drive,Bedford,TX,76021,Single Family,NEW LISTING,,12/16/2023 3:36:00 PM,389900,,,4,3,1895,0.11,2004,0,,,https://www.xome.com/homes-for-sale/3212-Ladera-Drive-Bedford-TX-76021-387394649,20480272,N,32.85644,-97.10538
7423 Gallo,Grand Prairie,TX,75054,Single Family,NEW LISTING,,12/16/2023 2:51:00 PM,355500,,,3,2,1789,0.16,2007,0,,,https://www.xome.com/homes-for-sale/7423-Gallo-Grand-Prairie-TX-75054-387394251,20492323,N,32.57557,-97.0551
2705 White Oak Drive,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/16/2023 2:36:00 PM,344900,,,3,2,1860,0.211,1994,0,,,https://www.xome.com/homes-for-sale/2705-White-Oak-Drive-Grand-Prairie-TX-75052-387394126,20496229,N,32.65105,-97.0489
201 W Louella Drive,Hurst,TX,76054,Single Family,NEW LISTING,,12/16/2023 2:06:00 PM,449000,,,4,4,2150,0.159,1978,0,,,https://www.xome.com/homes-for-sale/201-W-Louella-Drive-Hurst-TX-76054-387393790,20496221,N,32.84572,-97.16811
6014 Meadowside Trail,Arlington,TX,76017,Single Family,NEW LISTING,,12/16/2023 2:06:00 PM,245000,,,3,2,1620,0.136,1985,0,,,https://www.xome.com/homes-for-sale/6014-Meadowside-Trail-Arlington-TX-76017-387393787,20495992,N,32.64706,-97.12058
4921 Stephanie Drive,Haltom City,TX,76117,Single Family,NEW LISTING,,12/16/2023 2:06:00 PM,250000,,,3,1,1112,0.186,1955,0,12/17/2023 11:00:00 AM,12/17/2023 2:00:00 PM,https://www.xome.com/homes-for-sale/4921-Stephanie-Drive-Haltom-City-TX-76117-387393781,20495320,N,32.81941,-97.27635
2709 Mintwood Place,Arlington,TX,76016,Single Family,NEW LISTING,,12/16/2023 2:06:00 PM,285000,,,3,2,1381,0.172,1973,0,12/17/2023 1:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/2709-Mintwood-Place-Arlington-TX-76016-387393780,20495061,N,32.69957,-97.18597
1615 Dale Place,Irving,TX,75061,Single Family,NEW LISTING,,12/16/2023 12:03:00 PM,339000,,,4,2,1128,0.23,1954,0,,,https://www.xome.com/homes-for-sale/1615-Dale-Place-Irving-TX-75061-387392577,20496154,N,32.83151,-96.9323
2117 Brentgate Drive,Arlington,TX,76017,Single Family,NEW LISTING,,12/16/2023 11:03:00 AM,458000,,,4,3,2655,0.248,1978,1,,,https://www.xome.com/homes-for-sale/2117-Brentgate-Drive-Arlington-TX-76017-387392147,20493893,N,32.67105,-97.14417
1306 Liverpool Lane,Mansfield,TX,76063,Single Family,NEW LISTING,,12/16/2023 11:03:00 AM,450000,,,4,3,3196,0.22,2004,1,,,https://www.xome.com/homes-for-sale/1306-Liverpool-Lane-Mansfield-TX-76063-387392145,20484571,N,32.60595,-97.14541
1200 Highcrest Drive,Burleson,TX,76028,Single Family,NEW LISTING,,12/16/2023 11:03:00 AM,289000,,,3,2,1650,0.175,1996,1,,,https://www.xome.com/homes-for-sale/1200-Highcrest-Drive-Burleson-TX-76028-387392125,20494980,N,32.56292,-97.34066
2713 Whispering Trail Circle,Pantego,TX,76013,Single Family,NEW LISTING,,12/16/2023 9:49:00 AM,325000,,,4,3,2182,0.242,1976,1,,,https://www.xome.com/homes-for-sale/2713-Whispering-Trail-Circle-Pantego-TX-76013-387391338,20486032,N,32.72027,-97.15716
7116 Heritage Oaks Drive,Mansfield,TX,76063,Single Family,NEW LISTING,,12/16/2023 9:34:00 AM,1065000,,,4,4,3760,1.01,2009,1,12/17/2023 1:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/7116-Heritage-Oaks-Drive-Mansfield-TX-76063-387391250,20495820,N,32.5852,-97.20969
325 W 5th Street,Kennedale,TX,76060,Single Family,NEW LISTING,,12/16/2023 7:19:00 AM,278000,,,4,4,2137,0.129,1935,1,,,https://www.xome.com/homes-for-sale/325-W-5th-Street-Kennedale-TX-76060-387389732,20493324,N,32.64528,-97.22612
8009 Seneca Court,Fort Worth,TX,76137,Single Family,NEW LISTING,,12/16/2023 7:03:00 AM,355000,,,3,2,1779,0.186,1999,1,,,https://www.xome.com/homes-for-sale/8009-Seneca-Court-Fort-Worth-TX-76137-387389645,20495969,N,32.88676,-97.2892
3952 W Spurgeon Street,Fort Worth,TX,76133,Single Family,NEW LISTING,,12/16/2023 5:33:00 AM,259000,,,5,2,1950,0.193,1954,1,,,https://www.xome.com/homes-for-sale/3952-W-Spurgeon-Street-Fort-Worth-TX-76133-387389192,20496052,N,32.67609,-97.3791
2226 Fallbrooke Drive,Grand Prairie,TX,75050,Single Family,NEW LISTING,,12/16/2023 5:03:00 AM,460000,,,4,3,2445,0.276,2015,1,,,https://www.xome.com/homes-for-sale/2226-Fallbrooke-Drive-Grand-Prairie-TX-75050-387388852,20495670,N,32.77478,-97.04458
512 Mansfield Cardinal Road,Kennedale,TX,76060,Land,NEW LISTING,,12/16/2023 5:01:00 AM,135000,,,,,,0.42,,1,,,https://www.xome.com/landlots-for-sale/512-Mansfield-Cardinal-Road-Kennedale-TX-76060-387388855,20495246,N,32.64254,-97.21432
837 Springdale Road,Bedford,TX,76021,Single Family,NEW LISTING,,12/16/2023 4:33:00 AM,295000,,,3,2,1379,0.246,1969,1,12/17/2023 12:00:00 PM,12/17/2023 4:00:00 PM,https://www.xome.com/homes-for-sale/837-Springdale-Road-Bedford-TX-76021-387388817,20494852,N,32.85221,-97.15643
2005 Chrisman Trail,Mansfield,TX,76063,Single Family,NEW LISTING,,12/15/2023 9:01:00 PM,419000,,,3,2,1929,0.196,1993,1,,,https://www.xome.com/homes-for-sale/2005-Chrisman-Trail-Mansfield-TX-76063-387385072,20495891,N,32.60024,-97.10612
2912 Canberra Court,Fort Worth,TX,76105,Single Family,NEW LISTING,,12/15/2023 6:46:00 PM,225000,,,3,2,1185,0.152,1998,1,,,https://www.xome.com/homes-for-sale/2912-Canberra-Court-Fort-Worth-TX-76105-387381923,20496005,N,32.71601,-97.29171
320 Eastwood Avenue,Fort Worth,TX,76107,Single Family,NEW LISTING,,12/15/2023 5:46:00 PM,1095000,,,4,4,3664,0.258,1942,1,,,https://www.xome.com/homes-for-sale/320-Eastwood-Avenue-Fort-Worth-TX-76107-387380687,20495988,N,32.76246,-97.37163
1912 Emerald Place Unit 1122,Arlington,TX,76011,Condo,NEW LISTING,,12/15/2023 5:00:00 PM,189900,,,2,1,963,0.056,1981,1,,,https://www.xome.com/homes-for-sale/1912-Emerald-Place-Unit-1122-Arlington-TX-76011-387378582,20487431,N,32.76554,-97.09239
4621 Country Creek Drive Unit 1045,Dallas,TX,75236,Condo,NEW LISTING,,12/15/2023 4:29:00 PM,145000,,,2,2,1046,19.86,1974,1,,,https://www.xome.com/homes-for-sale/4621-Country-Creek-Drive-Unit-1045-Dallas-TX-75236-387378131,20495684,N,32.69754,-96.90072
7620 Spring Drive,Watauga,TX,76148,Single Family,NEW LISTING,,12/15/2023 3:44:00 PM,432500,,,4,2,2140,0.132,2018,1,12/17/2023 2:00:00 PM,12/17/2023 4:00:00 PM,https://www.xome.com/homes-for-sale/7620-Spring-Drive-Watauga-TX-76148-387376866,20494700,N,32.88121,-97.25522
921 Sandy Hill,Burleson,TX,76028,Single Family,NEW LISTING,,12/15/2023 3:17:00 PM,500000,,,4,5,3983,0.21,2016,1,,,https://www.xome.com/homes-for-sale/921-Sandy-Hill-Burleson-TX-76028-387375982,20495948,N,32.52262,-97.29838
3009 Rustic Meadow Trail,Mansfield,TX,76063,Single Family,NEW LISTING,,12/15/2023 3:17:00 PM,359900,,,5,3,1983,0.138,1999,1,,,https://www.xome.com/homes-for-sale/3009-Rustic-Meadow-Trail-Mansfield-TX-76063-387375975,20494182,N,32.56842,-97.09072
1808 Kent Drive,Arlington,TX,76010,Single Family,NEW LISTING,,12/15/2023 3:17:00 PM,190000,,,4,2,1394,0.158,1958,1,,,https://www.xome.com/homes-for-sale/1808-Kent-Drive-Arlington-TX-76010-387375974,20492993,N,32.71608,-97.08377
1514 Carla Avenue,Arlington,TX,76014,Single Family,NEW LISTING,,12/15/2023 3:17:00 PM,240000,,,3,2,1138,0.227,1967,1,,,https://www.xome.com/homes-for-sale/1514-Carla-Avenue-Arlington-TX-76014-387375973,20491370,N,32.70314,-97.0871
2105 Avenue C,Fort Worth,TX,76104,Land,NEW LISTING,,12/15/2023 3:15:00 PM,70000,,,,,,0.13,,1,,,https://www.xome.com/landlots-for-sale/2105-Avenue-C-Fort-Worth-TX-76104-387375986,20495792,N,32.73431,-97.29952
3329-3331 Hanger Avenue,Fort Worth,TX,76105,Duplex,NEW LISTING,,12/15/2023 3:13:00 PM,449000,,,6,6,2780,0.152,2007,1,,,https://www.xome.com/multifamily-for-sale/3329-3331-Hanger-Avenue-Fort-Worth-TX-76105-387375839,20495930,N,32.72107,-97.27682
2508 Bomar Avenue,Fort Worth,TX,76103,Single Family,NEW LISTING,,12/15/2023 2:47:00 PM,177000,,,2,1,840,0.178,1949,1,,,https://www.xome.com/homes-for-sale/2508-Bomar-Avenue-Fort-Worth-TX-76103-387375056,20495058,N,32.74552,-97.29049
8617 Gatlinburg Drive,Fort Worth,TX,76123,Single Family,NEW LISTING,,12/15/2023 2:47:00 PM,320000,,,4,3,2495,0.14,2005,1,,,https://www.xome.com/homes-for-sale/8617-Gatlinburg-Drive-Fort-Worth-TX-76123-387375034,20483106,N,32.61581,-97.36866
1565 Cozy Drive,Fort Worth,TX,76120,Townhouse,NEW LISTING,,12/15/2023 2:33:00 PM,270000,,,3,3,1467,0.104,2015,1,12/17/2023 3:00:00 PM,12/17/2023 5:00:00 PM,https://www.xome.com/homes-for-sale/1565-Cozy-Drive-Fort-Worth-TX-76120-387374732,20495807,N,32.75625,-97.17992
505 Cross Ridge Circle,Fort Worth,TX,76120,Single Family,NEW LISTING,,12/15/2023 2:14:00 PM,350000,,,3,2,1741,0.115,2020,1,,,https://www.xome.com/homes-for-sale/505-Cross-Ridge-Circle-Fort-Worth-TX-76120-387374252,20495589,N,32.77419,-97.19194
1241 Clarice Street,Grand Prairie,TX,75051,Single Family,NEW LISTING,,12/15/2023 1:59:00 PM,219000,,,3,1,1137,0.19,1955,1,,,https://www.xome.com/homes-for-sale/1241-Clarice-Street-Grand-Prairie-TX-75051-387373946,20492174,N,32.72891,-97.0109
3517 Alexandria Drive,Arlington,TX,76015,Single Family,NEW LISTING,,12/15/2023 1:44:00 PM,329900,,,4,2,1873,0.195,1988,1,,,https://www.xome.com/homes-for-sale/3517-Alexandria-Drive-Arlington-TX-76015-387373301,20495866,N,32.68716,-97.1192
4026 Weisenberger Drive,Dallas,TX,75212,Single Family,NEW LISTING,,12/15/2023 1:29:00 PM,420000,,,4,3,2228,0.343,2017,1,,,https://www.xome.com/homes-for-sale/4026-Weisenberger-Drive-Dallas-TX-75212-387372829,20495860,N,32.79084,-96.89651
312 Rangars Ridge Place,Fort Worth,TX,76120,Single Family,NEW LISTING,,12/15/2023 1:29:00 PM,500930,,,5,5,3107,0.126,,1,,,https://www.xome.com/homes-for-sale/312-Rangars-Ridge-Place-Fort-Worth-TX-76120-387372828,20495858,N,32.74533,-97.17696
6317 Pinehurst Drive,North Richland Hills,TX,76180,Single Family,NEW LISTING,,12/15/2023 1:14:00 PM,415000,,,3,2,2131,0.207,2004,1,,,https://www.xome.com/homes-for-sale/6317-Pinehurst-Drive-North-Richland-Hills-TX-76180-387372504,20494703,N,32.85146,-97.2481
937 Applewood Drive,Cedar Hill,TX,75104,Single Family,NEW LISTING,,12/15/2023 12:59:00 PM,299900,,,3,2,1574,0.135,1994,1,,,https://www.xome.com/homes-for-sale/937-Applewood-Drive-Cedar-Hill-TX-75104-387372153,20495550,N,32.58641,-96.92113
800 Richwood Drive,Fort Worth,TX,76036,Single Family,NEW LISTING,,12/15/2023 12:59:00 PM,365000,,,4,3,2680,0.168,2016,1,,,https://www.xome.com/homes-for-sale/800-Richwood-Drive-Fort-Worth-TX-76036-387372146,20494914,N,32.58414,-97.33267
7833 Whitney Lane,Fort Worth,TX,76112,Single Family,NEW LISTING,,12/15/2023 12:59:00 PM,296000,,,3,2,1637,0.1148,2004,1,,,https://www.xome.com/homes-for-sale/7833-Whitney-Lane-Fort-Worth-TX-76112-387372135,20495706,N,32.74433,-97.18361
1700 Carriage Creek Drive,DeSoto,TX,75115,Land,NEW LISTING,,12/15/2023 12:57:00 PM,99900,,,,,,0.273,,1,,,https://www.xome.com/landlots-for-sale/1700-Carriage-Creek-Drive-DeSoto-TX-75115-387371976,20494925,N,32.59946,-96.89847
5508 Vesta Farley Road,Fort Worth,TX,76119,Single Family,NEW LISTING,,12/15/2023 12:43:00 PM,250000,,,3,2,1392,0.164,1955,1,,,https://www.xome.com/homes-for-sale/5508-Vesta-Farley-Road-Fort-Worth-TX-76119-387371532,20495335,N,32.68039,-97.23724
4111 Three Oaks Drive,Arlington,TX,76016,Single Family,NEW LISTING,,12/15/2023 12:43:00 PM,389000,,,3,3,2486,0.244,1978,1,,,https://www.xome.com/homes-for-sale/4111-Three-Oaks-Drive-Arlington-TX-76016-387371531,20493097,N,32.69697,-97.17362
3043 W Ferndale Lane,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/15/2023 12:28:00 PM,235000,,,2,2,1078,0.161,1985,1,,,https://www.xome.com/homes-for-sale/3043-W-Ferndale-Lane-Grand-Prairie-TX-75052-387371177,20495264,N,32.70006,-97.00714
4269 Madera Road Unit 2,Irving,TX,75038,Condo,NEW LISTING,,12/15/2023 12:13:00 PM,255000,,,2,2,1034,25.759,1981,1,,,https://www.xome.com/homes-for-sale/4269-Madera-Road-Unit-2-Irving-TX-75038-387370785,20495810,N,32.86245,-96.98241
1815 E Grauwyler Road Unit 149,Irving,TX,75061,Condo,NEW LISTING,,12/15/2023 12:13:00 PM,155000,,,2,2,1084,,1970,1,,,https://www.xome.com/homes-for-sale/1815-E-Grauwyler-Road-Unit-149-Irving-TX-75061-387370784,20495793,N,32.83264,-96.92157
2112 Pond View Court,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/15/2023 12:13:00 PM,309900,,,3,2,1409,0.153,1998,1,,,https://www.xome.com/homes-for-sale/2112-Pond-View-Court-Grand-Prairie-TX-75052-387370773,20494611,N,32.69317,-97.03527
439 W Scotland Drive,Irving,TX,75062,Single Family,NEW LISTING,,12/15/2023 12:13:00 PM,225000,,,2,1,840,0.172,1953,1,,,https://www.xome.com/homes-for-sale/439-W-Scotland-Drive-Irving-TX-75062-387370770,20493453,N,32.84039,-96.95036
1209 Mockingbird Lane,Arlington,TX,76013,Single Family,NEW LISTING,,12/15/2023 11:45:00 AM,265000,,,3,1,1390,0.215,1955,2,,,https://www.xome.com/homes-for-sale/1209-Mockingbird-Lane-Arlington-TX-76013-387369943,20495708,N,32.7146,-97.1244
2610 Hardy Place,Arlington,TX,76010,Land,NEW LISTING,,12/15/2023 11:44:00 AM,182999,,,,,,0.1652,,2,,,https://www.xome.com/landlots-for-sale/2610-Hardy-Place-Arlington-TX-76010-387369958,20488936,N,32.73125,-97.06173
504 Sandstone Drive,Fort Worth,TX,76120,Single Family,NEW LISTING,,12/15/2023 11:33:00 AM,219900,,,3,1,1250,0.165,1980,2,,,https://www.xome.com/homes-for-sale/504-Sandstone-Drive-Fort-Worth-TX-76120-387369596,20495754,N,32.77397,-97.21095
1824 Coleman Avenue,Fort Worth,TX,76105,Land,NEW LISTING,,12/15/2023 11:30:00 AM,92000,,,,,,0.698,,2,,,https://www.xome.com/landlots-for-sale/1824-Coleman-Avenue-Fort-Worth-TX-76105-387369616,20495671,N,32.7259,-97.25966
1307 Viridian Park Lane,Arlington,TX,76005,Land,NEW LISTING,,12/15/2023 11:30:00 AM,400000,,,,,,0.429,,2,,,https://www.xome.com/landlots-for-sale/1307-Viridian-Park-Lane-Arlington-TX-76005-387369615,20495208,N,32.79395,-97.08184
4844 Gordon Avenue,Fort Worth,TX,76115,Single Family,NEW LISTING,,12/15/2023 11:17:00 AM,219999,,,4,1,1236,0.172,1952,2,,,https://www.xome.com/homes-for-sale/4844-Gordon-Avenue-Fort-Worth-TX-76115-387369215,20495737,N,32.67555,-97.34776
313 Emma Street,Fort Worth,TX,76111,Single Family,NEW LISTING,,12/15/2023 11:17:00 AM,249900,,,2,1,1220,0.144,1928,2,,,https://www.xome.com/homes-for-sale/313-Emma-Street-Fort-Worth-TX-76111-387369210,20495134,N,32.76912,-97.30618
2964 Europa Drive,Grand Prairie,TX,75052,Townhouse,NEW LISTING,,12/15/2023 11:17:00 AM,275000,,,2,3,1533,0.041,2007,2,,,https://www.xome.com/homes-for-sale/2964-Europa-Drive-Grand-Prairie-TX-75052-387369208,20493814,N,32.65031,-97.05658
416 Hopewell Street,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/15/2023 11:04:00 AM,319900,,,4,2,1912,0.191,1985,2,,,https://www.xome.com/homes-for-sale/416-Hopewell-Street-Grand-Prairie-TX-75052-387368988,20495711,N,32.66619,-97.00269
3700 Finley Road,Irving,TX,75062,Single Family,NEW LISTING,,12/15/2023 10:43:00 AM,315000,,,3,2,1684,0.158,1967,2,,,https://www.xome.com/homes-for-sale/3700-Finley-Road-Irving-TX-75062-387368230,20495691,N,32.85105,-96.99709
4915 Ridgeline Drive,Arlington,TX,76017,Single Family,NEW LISTING,,12/15/2023 10:43:00 AM,315629,,,4,2,1879,0.166,1977,2,,,https://www.xome.com/homes-for-sale/4915-Ridgeline-Drive-Arlington-TX-76017-387368229,20495581,N,32.6665,-97.19548
200 Goldenrain Tree Drive,Euless,TX,76039,Single Family,NEW LISTING,,12/15/2023 10:28:00 AM,480000,,,3,2,1797,0.128,2003,2,12/17/2023 2:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/200-Goldenrain-Tree-Drive-Euless-TX-76039-387367977,20495679,N,32.87894,-97.08044
1006 Brenner Court,Arlington,TX,76017,Single Family,NEW LISTING,,12/15/2023 10:28:00 AM,249900,,,2,2,1050,0.135,1996,2,,,https://www.xome.com/homes-for-sale/1006-Brenner-Court-Arlington-TX-76017-387367970,20495505,N,32.64878,-97.12708
1104 Deer Ridge Drive,Crowley,TX,76036,Single Family,NEW LISTING,,12/15/2023 10:28:00 AM,443484,,,4,3,2447,0.179,,2,,,https://www.xome.com/homes-for-sale/1104-Deer-Ridge-Drive-Crowley-TX-76036-387367966,20480677,N,32.59393,-97.34126
345 Somerset Circle,Bedford,TX,76022,Single Family,NEW LISTING,,12/15/2023 9:48:00 AM,300000,,,4,2,2357,0.284,1962,2,,,https://www.xome.com/homes-for-sale/345-Somerset-Circle-Bedford-TX-76022-387366956,20486296,N,32.83898,-97.15469
2968 Europa Drive,Grand Prairie,TX,75052,Townhouse,NEW LISTING,,12/15/2023 9:33:00 AM,320000,,,2,3,1415,0.036,2006,2,,,https://www.xome.com/homes-for-sale/2968-Europa-Drive-Grand-Prairie-TX-75052-387366619,20495618,N,32.65031,-97.05669
2926 Sonterra Drive,Cedar Hill,TX,75104,Land,NEW LISTING,,12/15/2023 8:57:00 AM,217000,,,,,,1.087,,2,,,https://www.xome.com/landlots-for-sale/2926-Sonterra-Drive-Cedar-Hill-TX-75104-387366052,20495576,N,32.57682,-97.013
3005 Prairie Avenue,Fort Worth,TX,76106,Single Family,NEW LISTING,,12/15/2023 8:48:00 AM,319900,,,4,2,1655,,2023,2,,,https://www.xome.com/homes-for-sale/3005-Prairie-Avenue-Fort-Worth-TX-76106-387365776,20495547,N,32.7999,-97.36711
1320 Niagara Drive,Fort Worth,TX,76140,Single Family,NEW LISTING,,12/15/2023 8:48:00 AM,332900,,,3,2,1600,0.0302,2023,2,,,https://www.xome.com/homes-for-sale/1320-Niagara-Drive-Fort-Worth-TX-76140-387365759,20495566,N,32.61509,-97.29517
2920 Roy Road,Fort Worth,TX,76119,Single Family,NEW LISTING,,12/15/2023 8:32:00 AM,247999,,,3,2,1474,0.126,,2,,,https://www.xome.com/homes-for-sale/2920-Roy-Road-Fort-Worth-TX-76119-387365374,20495555,N,32.7092,-97.30283
1921 Kristen Court,Fort Worth,TX,76131,Single Family,NEW LISTING,,12/15/2023 8:01:00 AM,327500,,,3,2,1844,0.14,2008,2,,,https://www.xome.com/homes-for-sale/1921-Kristen-Court-Fort-Worth-TX-76131-387364844,20493118,N,32.85622,-97.33279
2009 Hemphill Street,Fort Worth,TX,76110,Single Family,NEW LISTING,,12/15/2023 7:46:00 AM,200000,,,2,1,1454,0.129,1924,2,,,https://www.xome.com/homes-for-sale/2009-Hemphill-Street-Fort-Worth-TX-76110-387364574,20493784,N,32.72191,-97.33125
4121 Maryview Court,Haltom City,TX,76117,Single Family,NEW LISTING,,12/15/2023 7:46:00 AM,439000,,,3,3,2846,0.474,1966,2,,,https://www.xome.com/homes-for-sale/4121-Maryview-Court-Haltom-City-TX-76117-387364563,20495362,N,32.82506,-97.2616
104 Millington Trail,Mansfield,TX,76063,Single Family,NEW LISTING,,12/15/2023 7:46:00 AM,439990,,,4,3,2836,0.188,2002,2,,,https://www.xome.com/homes-for-sale/104-Millington-Trail-Mansfield-TX-76063-387364562,20488826,N,32.60878,-97.1385
1213 Wildwood Drive,Arlington,TX,76011,Single Family,NEW LISTING,,12/15/2023 7:46:00 AM,400000,,,5,2,1996,0.172,1963,2,,,https://www.xome.com/homes-for-sale/1213-Wildwood-Drive-Arlington-TX-76011-387364553,20495112,N,32.7543,-97.09073
403 N East Street,Arlington,TX,76011,Single Family,NEW LISTING,,12/15/2023 7:46:00 AM,275000,,,3,2,1278,0.128,1950,2,,,https://www.xome.com/homes-for-sale/403-N-East-Street-Arlington-TX-76011-387364551,20495094,N,32.74061,-97.10297
2620 Park Drive,Dalworthington Gardens,TX,76016,Single Family,NEW LISTING,,12/15/2023 7:16:00 AM,300000,,,3,2,915,0.5,1953,2,,,https://www.xome.com/homes-for-sale/2620-Park-Drive-Dalworthington-Gardens-TX-76016-387364142,20493218,N,32.70097,-97.159
612 W Lovers Lane,Arlington,TX,76010,Land,NEW LISTING,,12/15/2023 7:10:00 AM,129770,,,,,,0.19,,2,,,https://www.xome.com/landlots-for-sale/612-W-Lovers-Lane-Arlington-TX-76010-387364096,20493824,N,32.71374,-97.11436
5545 Van Natta Lane,Fort Worth,TX,76112,Single Family,NEW LISTING,,12/15/2023 7:01:00 AM,225000,,,3,2,1669,0.176,1953,2,,,https://www.xome.com/homes-for-sale/5545-Van-Natta-Lane-Fort-Worth-TX-76112-387364005,20494138,N,32.7409,-97.23482
